user_id,product_id,event,timestamp,persona,category,sub_category,price,seller_id
user_468,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,add_to_cart,2026-06-30 10:55:57.061775,impulse,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_468,dc109567-008a-4cdb-960d-b90eb2213450,view,2026-06-30 10:58:57.061775,impulse,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_468,dc109567-008a-4cdb-960d-b90eb2213450,add_to_cart,2026-06-30 11:01:57.061775,impulse,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_468,c39abd38-4ce1-4955-b313-dde30cf66dfc,view,2026-06-30 11:04:57.061775,impulse,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_468,c39abd38-4ce1-4955-b313-dde30cf66dfc,add_to_cart,2026-06-30 11:08:57.061775,impulse,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_469,c39abd38-4ce1-4955-b313-dde30cf66dfc,view,2026-06-27 10:50:57.061775,window,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_469,dc109567-008a-4cdb-960d-b90eb2213450,view,2026-06-27 10:55:57.061775,window,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_469,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,view,2026-06-27 11:00:57.061775,window,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_470,0d1f2e11-42e4-469a-889a-8946dcd0549e,view,2026-06-21 10:50:57.061775,window,sportswear,Jackets,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_470,f10b0320-457e-4b5c-bf87-909efe4aa677,view,2026-06-21 10:51:57.061775,window,sportswear,Leggings,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_470,657fcfda-ba18-4c98-b8bd-97ed27f4ec97,view,2026-06-21 10:56:57.061775,window,sportswear,T-Shirts,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_471,0d1f2e11-42e4-469a-889a-8946dcd0549e,view,2026-06-25 10:50:57.061775,budget,sportswear,Jackets,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_471,0d1f2e11-42e4-469a-889a-8946dcd0549e,add_to_cart,2026-06-25 10:52:57.061775,budget,sportswear,Jackets,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_471,f10b0320-457e-4b5c-bf87-909efe4aa677,view,2026-06-25 10:54:57.061775,budget,sportswear,Leggings,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_471,657fcfda-ba18-4c98-b8bd-97ed27f4ec97,view,2026-06-25 10:58:57.061775,budget,sportswear,T-Shirts,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,61b367fb-f624-4c7d-b583-ea004a62f2c4,view,2026-06-16 10:50:57.061775,premium,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,61b367fb-f624-4c7d-b583-ea004a62f2c4,add_to_cart,2026-06-16 10:51:57.061775,premium,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,61b367fb-f624-4c7d-b583-ea004a62f2c4,purchase,2026-06-16 10:53:57.061775,premium,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,8c3bf190-31c3-447c-9ee5-fa601a743eca,view,2026-06-16 11:01:57.061775,premium,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,8c3bf190-31c3-447c-9ee5-fa601a743eca,add_to_cart,2026-06-16 11:04:57.061775,premium,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,8c3bf190-31c3-447c-9ee5-fa601a743eca,purchase,2026-06-16 11:06:57.061775,premium,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,597472af-ec44-41b8-9946-73241ee36eba,view,2026-06-16 11:12:57.061775,premium,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_472,597472af-ec44-41b8-9946-73241ee36eba,add_to_cart,2026-06-16 11:16:57.061775,premium,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_473,761f5418-5d94-4ca9-93c1-f17e90b398cf,view,2026-06-26 10:50:57.061775,premium,beauty,Skincare,27.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_473,74da5bbe-6e63-4ae1-be18-d4efbc79488d,view,2026-06-26 10:51:57.061775,premium,beauty,Skincare,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_473,42eb182b-bdf9-439a-917a-06fafca9efb2,view,2026-06-26 10:55:57.061775,premium,beauty,Makeup,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_474,53ed672b-4a32-4352-bc5f-6bbbeb140eca,view,2026-06-18 10:50:57.061775,window,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_474,08355e14-43d5-4613-aa52-e8766ac7e7bf,view,2026-06-18 10:55:57.061775,window,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_474,e9d3ca13-8fb6-47ed-830c-c281811c9afc,view,2026-06-18 10:57:57.061775,window,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_475,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-30 10:50:57.061775,budget,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_475,4a96977b-5369-44a7-995a-5c33f4e084b3,add_to_cart,2026-06-30 10:51:57.061775,budget,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_475,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-30 10:52:57.061775,budget,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_475,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-30 10:56:57.061775,budget,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_475,ad0495bb-f411-4949-ae06-5490a43c55d3,add_to_cart,2026-06-30 10:59:57.061775,budget,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_475,ad0495bb-f411-4949-ae06-5490a43c55d3,purchase,2026-06-30 11:00:57.061775,budget,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_475,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-30 11:10:57.061775,budget,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_476,932e1b64-719d-4bf5-b7a7-03e7c575ed53,view,2026-06-22 10:50:57.061775,budget,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_476,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,view,2026-06-22 10:52:57.061775,budget,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_476,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,view,2026-06-22 10:56:57.061775,budget,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_477,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,view,2026-06-25 10:50:57.061775,premium,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_477,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,add_to_cart,2026-06-25 10:53:57.061775,premium,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_477,932e1b64-719d-4bf5-b7a7-03e7c575ed53,view,2026-06-25 10:54:57.061775,premium,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_477,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,view,2026-06-25 10:57:57.061775,premium,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_478,597472af-ec44-41b8-9946-73241ee36eba,view,2026-06-19 10:50:57.061775,premium,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_478,597472af-ec44-41b8-9946-73241ee36eba,add_to_cart,2026-06-19 10:53:57.061775,premium,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_478,61b367fb-f624-4c7d-b583-ea004a62f2c4,view,2026-06-19 10:55:57.061775,premium,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_478,8c3bf190-31c3-447c-9ee5-fa601a743eca,view,2026-06-19 10:56:57.061775,premium,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_478,8c3bf190-31c3-447c-9ee5-fa601a743eca,add_to_cart,2026-06-19 11:01:57.061775,premium,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_478,8c3bf190-31c3-447c-9ee5-fa601a743eca,purchase,2026-06-19 11:04:57.061775,premium,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_479,f10b0320-457e-4b5c-bf87-909efe4aa677,view,2026-06-29 10:50:57.061775,budget,sportswear,Leggings,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_479,657fcfda-ba18-4c98-b8bd-97ed27f4ec97,view,2026-06-29 10:53:57.061775,budget,sportswear,T-Shirts,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_479,657fcfda-ba18-4c98-b8bd-97ed27f4ec97,add_to_cart,2026-06-29 10:54:57.061775,budget,sportswear,T-Shirts,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_479,657fcfda-ba18-4c98-b8bd-97ed27f4ec97,purchase,2026-06-29 10:56:57.061775,budget,sportswear,T-Shirts,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_479,0d1f2e11-42e4-469a-889a-8946dcd0549e,view,2026-06-29 10:59:57.061775,budget,sportswear,Jackets,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_479,0d1f2e11-42e4-469a-889a-8946dcd0549e,add_to_cart,2026-06-29 11:03:57.061775,budget,sportswear,Jackets,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_480,597472af-ec44-41b8-9946-73241ee36eba,view,2026-06-09 10:50:57.061775,impulse,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_480,61b367fb-f624-4c7d-b583-ea004a62f2c4,view,2026-06-09 10:52:57.061775,impulse,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_480,61b367fb-f624-4c7d-b583-ea004a62f2c4,add_to_cart,2026-06-09 10:56:57.061775,impulse,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_480,61b367fb-f624-4c7d-b583-ea004a62f2c4,purchase,2026-06-09 10:58:57.061775,impulse,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_480,8c3bf190-31c3-447c-9ee5-fa601a743eca,view,2026-06-09 11:05:57.061775,impulse,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_480,8c3bf190-31c3-447c-9ee5-fa601a743eca,add_to_cart,2026-06-09 11:10:57.061775,impulse,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_480,8c3bf190-31c3-447c-9ee5-fa601a743eca,purchase,2026-06-09 11:11:57.061775,impulse,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_481,74da5bbe-6e63-4ae1-be18-d4efbc79488d,view,2026-06-16 10:50:57.061775,window,beauty,Skincare,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_481,761f5418-5d94-4ca9-93c1-f17e90b398cf,view,2026-06-16 10:53:57.061775,window,beauty,Skincare,27.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_481,42eb182b-bdf9-439a-917a-06fafca9efb2,view,2026-06-16 10:54:57.061775,window,beauty,Makeup,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_482,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-15 10:50:57.061775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_482,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-06-15 10:54:57.061775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_482,cbc90899-c728-4a9f-afd3-b56ec6f3737e,purchase,2026-06-15 10:57:57.061775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_482,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-15 11:01:57.061775,budget,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_482,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,add_to_cart,2026-06-15 11:02:57.061775,budget,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_482,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-15 11:05:57.061775,budget,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_483,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-30 10:50:57.062774,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_483,f792d2d2-9c5d-4687-8b05-8802956ced32,add_to_cart,2026-06-30 10:55:57.062774,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_483,f792d2d2-9c5d-4687-8b05-8802956ced32,purchase,2026-06-30 10:57:57.062774,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_483,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-30 11:04:57.062774,impulse,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_483,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-30 11:05:57.062774,impulse,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,c39abd38-4ce1-4955-b313-dde30cf66dfc,view,2026-06-15 10:50:57.062774,impulse,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,c39abd38-4ce1-4955-b313-dde30cf66dfc,add_to_cart,2026-06-15 10:51:57.062774,impulse,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,c39abd38-4ce1-4955-b313-dde30cf66dfc,purchase,2026-06-15 10:53:57.062774,impulse,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,dc109567-008a-4cdb-960d-b90eb2213450,view,2026-06-15 10:55:57.062774,impulse,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,dc109567-008a-4cdb-960d-b90eb2213450,add_to_cart,2026-06-15 10:59:57.062774,impulse,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,dc109567-008a-4cdb-960d-b90eb2213450,purchase,2026-06-15 11:01:57.062774,impulse,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,view,2026-06-15 11:03:57.062774,impulse,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,add_to_cart,2026-06-15 11:08:57.062774,impulse,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_484,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,purchase,2026-06-15 11:11:57.062774,impulse,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,view,2026-07-06 10:50:57.062774,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,add_to_cart,2026-07-06 10:55:57.062774,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,purchase,2026-07-06 10:56:57.062774,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,932e1b64-719d-4bf5-b7a7-03e7c575ed53,view,2026-07-06 11:00:57.062774,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,932e1b64-719d-4bf5-b7a7-03e7c575ed53,add_to_cart,2026-07-06 11:05:57.062774,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,932e1b64-719d-4bf5-b7a7-03e7c575ed53,purchase,2026-07-06 11:08:57.062774,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,view,2026-07-06 11:15:57.062774,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_485,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,add_to_cart,2026-07-06 11:16:57.062774,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_486,53ed672b-4a32-4352-bc5f-6bbbeb140eca,view,2026-06-22 10:50:57.062774,window,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_486,e9d3ca13-8fb6-47ed-830c-c281811c9afc,view,2026-06-22 10:54:57.062774,window,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_486,08355e14-43d5-4613-aa52-e8766ac7e7bf,view,2026-06-22 10:56:57.062774,window,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_487,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-24 10:50:57.062774,window,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_487,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-24 10:54:57.062774,window,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_487,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-24 10:56:57.062774,window,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_487,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-24 11:01:57.062774,window,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_488,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-28 10:50:57.062774,premium,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_488,4a96977b-5369-44a7-995a-5c33f4e084b3,add_to_cart,2026-06-28 10:52:57.062774,premium,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_488,4a96977b-5369-44a7-995a-5c33f4e084b3,purchase,2026-06-28 10:53:57.062774,premium,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_488,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-28 10:56:57.062774,premium,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_488,d26c8253-31b6-468a-ab7e-aad8bd077e2e,add_to_cart,2026-06-28 11:00:57.062774,premium,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_488,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-28 11:03:57.062774,premium,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_488,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-28 11:04:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_488,f792d2d2-9c5d-4687-8b05-8802956ced32,add_to_cart,2026-06-28 11:06:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_488,f792d2d2-9c5d-4687-8b05-8802956ced32,purchase,2026-06-28 11:08:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_489,53ed672b-4a32-4352-bc5f-6bbbeb140eca,view,2026-07-06 10:50:57.062774,impulse,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_489,08355e14-43d5-4613-aa52-e8766ac7e7bf,view,2026-07-06 10:55:57.062774,impulse,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_489,e9d3ca13-8fb6-47ed-830c-c281811c9afc,view,2026-07-06 10:59:57.062774,impulse,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_490,08355e14-43d5-4613-aa52-e8766ac7e7bf,view,2026-07-05 10:50:57.062774,window,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_490,08355e14-43d5-4613-aa52-e8766ac7e7bf,add_to_cart,2026-07-05 10:51:57.062774,window,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_490,53ed672b-4a32-4352-bc5f-6bbbeb140eca,view,2026-07-05 10:53:57.062774,window,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_490,e9d3ca13-8fb6-47ed-830c-c281811c9afc,view,2026-07-05 10:57:57.062774,window,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_491,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-25 10:50:57.062774,window,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_491,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-25 10:51:57.062774,window,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_491,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-25 10:52:57.062774,window,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_491,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-25 10:54:57.062774,window,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_492,a7048069-2efd-40e6-9004-635617c27026,view,2026-07-06 10:50:57.062774,impulse,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_492,a7048069-2efd-40e6-9004-635617c27026,add_to_cart,2026-07-06 10:55:57.062774,impulse,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_492,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-07-06 10:57:57.062774,impulse,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_492,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-07-06 10:59:57.062774,impulse,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_492,cbc90899-c728-4a9f-afd3-b56ec6f3737e,purchase,2026-07-06 11:01:57.062774,impulse,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_492,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-07-06 11:11:57.062774,impulse,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_492,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,add_to_cart,2026-07-06 11:12:57.062774,impulse,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_493,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-28 10:50:57.062774,premium,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_493,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-28 10:51:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_493,f792d2d2-9c5d-4687-8b05-8802956ced32,add_to_cart,2026-06-28 10:55:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_493,f792d2d2-9c5d-4687-8b05-8802956ced32,purchase,2026-06-28 10:58:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_493,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-28 11:04:57.062774,premium,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_493,ad0495bb-f411-4949-ae06-5490a43c55d3,add_to_cart,2026-06-28 11:08:57.062774,premium,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_493,ad0495bb-f411-4949-ae06-5490a43c55d3,purchase,2026-06-28 11:10:57.062774,premium,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_493,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-28 11:13:57.062774,premium,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_494,a7048069-2efd-40e6-9004-635617c27026,view,2026-07-06 10:50:57.062774,premium,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_494,a7048069-2efd-40e6-9004-635617c27026,add_to_cart,2026-07-06 10:52:57.062774,premium,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_494,a7048069-2efd-40e6-9004-635617c27026,purchase,2026-07-06 10:55:57.062774,premium,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_494,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-07-06 11:00:57.062774,premium,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_494,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-07-06 11:03:57.062774,premium,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_494,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,add_to_cart,2026-07-06 11:05:57.062774,premium,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_495,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-15 10:50:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_495,f792d2d2-9c5d-4687-8b05-8802956ced32,add_to_cart,2026-06-15 10:51:57.062774,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_495,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-15 10:52:57.062774,premium,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_495,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-15 10:55:57.062774,premium,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_496,dc109567-008a-4cdb-960d-b90eb2213450,view,2026-06-18 10:50:57.062774,impulse,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
